"","state","state.name","middate","pollster","pollster_id","samplesize","population","clinton","trump"
"1537","PA","Pennsylvania","8/31/16","YouGov",81,1091,"likelyvoters",45,37
"1538","PA","Pennsylvania","8/30/16","Public Policy Polling",60,814,"likelyvoters",47,42
"1539","PA","Pennsylvania","8/29/16","Ipsos",25,343,"likelyvoters",48.05,41.77
"1540","PA","Pennsylvania","8/27/16","Monmouth University",1,402,"likelyvoters",48,40
"1541","PA","Pennsylvania","8/27/16","Franklin & Marshall College",45,496,"likelyvoters",45,40
"1542","PA","Pennsylvania","8/27/16","Google Consumer Surveys",73,882,"likelyvoters",36.18,35.21
"1543","PA","Pennsylvania","8/26/16","Public Policy Polling",60,1194,"likelyvoters",48,43
"1544","PA","Pennsylvania","8/26/16","Emerson College",119,800,"likelyvoters",45.9,42.7
"1545","PA","Pennsylvania","8/24/16","GBA Strategies",94,1200,"likelyvoters",46,40
"1546","PA","Pennsylvania","8/22/16","Ipsos",25,334,"likelyvoters",49.83,43.29
"1547","PA","Pennsylvania","8/20/16","SurveyMonkey",352,2861,"registeredvoters",41,38
"1548","PA","Pennsylvania","8/20/16","Google Consumer Surveys",73,898,"likelyvoters",37.04,32.82
"1549","PA","Pennsylvania","8/15/16","Ipsos",25,771,"likelyvoters",45.79,45.28
"1550","PA","Pennsylvania","8/13/16","Google Consumer Surveys",73,882,"likelyvoters",40.37,30.59
"1551","PA","Pennsylvania","8/5/16","Marist College",8,834,"registeredvoters",45,36
"1552","PA","Pennsylvania","8/3/16","Quinnipiac University",26,815,"likelyvoters",48,39
"1553","PA","Pennsylvania","8/2/16","Susquehanna Polling & Research, Inc.",131,772,"likelyvoters",46,37
"1554","PA","Pennsylvania","7/30/16","Franklin & Marshall College",45,389,"likelyvoters",49,36
"1555","PA","Pennsylvania","7/30/16","Public Policy Polling",60,1505,"likelyvoters",45,42
"1556","PA","Pennsylvania","7/26/16","Suffolk University",65,500,"likelyvoters",46,37
"1557","PA","Pennsylvania","7/7/16","Marist College",8,829,"registeredvoters",43,35
"1558","PA","Pennsylvania","7/5/16","Quinnipiac University",26,982,"registeredvoters",34,40
"1559","PA","Pennsylvania","6/27/16","Gravis Marketing",181,1958,"registeredvoters",49.5,48
"1560","PA","Pennsylvania","6/16/16","Evolving Strategies",NA,601,"likelyvoters",46,32
"1561","PA","Pennsylvania","6/16/16","TargetPoint",333,200,"likelyvoters",45,41
"1562","PA","Pennsylvania","6/15/16","Greenberg Quinlan Rosner (Democracy Corps)",127,300,"likelyvoters",45,36
"1563","PA","Pennsylvania","6/13/16","Quinnipiac University",26,950,"registeredvoters",39,36
"1564","PA","Pennsylvania","5/2/16","Quinnipiac University",26,1077,"registeredvoters",43,42
"1565","PA","Pennsylvania","4/19/16","Marist College",8,2606,"registeredvoters",54,39
"1566","PA","Pennsylvania","4/5/16","Fox News/Anderson Robbins Research/Shaw & Company Research",17,1607,"likelyvoters",44,44
"1567","PA","Pennsylvania","4/1/16","Quinnipiac University",26,1737,"likelyvoters",45,42
"1568","PA","Pennsylvania","3/17/16","Franklin & Marshall College",45,828,"registeredvoters",46,33
"1569","PA","Pennsylvania","3/6/16","Mercyhurst University",NA,421,"registeredvoters",43,35
"1570","PA","Pennsylvania","3/1/16","Harper Polling",148,662,"likelyvoters",45,40
"1571","RI","Rhode Island","10/17/16","Google Consumer Surveys",73,70,"likelyvoters",45.07,32.76
"1572","RI","Rhode Island","10/12/16","CVOTER International",192,305,"likelyvoters",58.3,38.6
"1573","RI","Rhode Island","10/12/16","Google Consumer Surveys",73,45,"likelyvoters",57.33,13.05
"1574","RI","Rhode Island","10/6/16","Google Consumer Surveys",73,51,"likelyvoters",52.2,25.04
"1575","RI","Rhode Island","10/5/16","CVOTER International",192,303,"likelyvoters",57.8,38.6
"1576","RI","Rhode Island","10/3/16","Emerson College",119,600,"likelyvoters",52,32
"1577","RI","Rhode Island","9/30/16","Google Consumer Surveys",73,57,"likelyvoters",44.76,28.48
"1578","RI","Rhode Island","9/25/16","CVOTER International",192,457,"likelyvoters",56.7,40.2
"1579","RI","Rhode Island","9/23/16","Google Consumer Surveys",73,57,"likelyvoters",42.37,22.99
"1580","RI","Rhode Island","9/18/16","CVOTER International",192,455,"likelyvoters",56.2,40.2
"1581","RI","Rhode Island","9/17/16","Google Consumer Surveys",73,50,"likelyvoters",46.4,30.9
"1582","RI","Rhode Island","9/10/16","Google Consumer Surveys",73,53,"likelyvoters",37.65,30.19
"1583","RI","Rhode Island","9/3/16","Emerson College",119,800,"likelyvoters",44,41
"1584","RI","Rhode Island","9/3/16","Google Consumer Surveys",73,65,"likelyvoters",41.18,23.5
"1585","RI","Rhode Island","8/27/16","Google Consumer Surveys",73,85,"likelyvoters",38.94,19.93
"1586","RI","Rhode Island","8/20/16","SurveyMonkey",352,625,"registeredvoters",41,33
"1587","RI","Rhode Island","8/20/16","Google Consumer Surveys",73,73,"likelyvoters",44.22,18.48
"1588","RI","Rhode Island","8/13/16","Google Consumer Surveys",73,72,"likelyvoters",34.17,27.03
"1589","SC","South Carolina","10/17/16","Google Consumer Surveys",73,387,"likelyvoters",29.2,45.11
"1590","SC","South Carolina","10/12/16","CVOTER International",192,323,"likelyvoters",42.2,53
"1591","SC","South Carolina","10/12/16","Google Consumer Surveys",73,344,"likelyvoters",29.99,44.27
"1592","SC","South Carolina","10/10/16","Ipsos",25,304,"likelyvoters",43.67,50.89
"1593","SC","South Carolina","10/6/16","Google Consumer Surveys",73,296,"likelyvoters",31.38,45.47
"1594","SC","South Carolina","10/5/16","CVOTER International",192,333,"likelyvoters",42.2,52.6
"1595","SC","South Carolina","10/3/16","Ipsos",25,346,"likelyvoters",45.97,48.85
"1596","SC","South Carolina","9/30/16","Google Consumer Surveys",73,413,"likelyvoters",29.83,40.78
"1597","SC","South Carolina","9/29/16","Ipsos",25,258,"likelyvoters",46.67,48.25
"1598","SC","South Carolina","9/25/16","CVOTER International",192,574,"likelyvoters",40.8,54.6
"1599","SC","South Carolina","9/23/16","Google Consumer Surveys",73,319,"likelyvoters",28.3,45.73
"1600","SC","South Carolina","9/22/16","Ipsos",25,240,"likelyvoters",44.41,49
"1601","SC","South Carolina","9/22/16","Winthrop University",NA,475,"likelyvoters",38,42
"1602","SC","South Carolina","9/18/16","CVOTER International",192,571,"likelyvoters",40.8,53.9
"1603","SC","South Carolina","9/17/16","Google Consumer Surveys",73,368,"likelyvoters",33.23,40.95
"1604","SC","South Carolina","9/12/16","Ipsos",25,317,"likelyvoters",42.92,49.66
"1605","SC","South Carolina","9/10/16","Google Consumer Surveys",73,374,"likelyvoters",30.53,39.13
"1606","SC","South Carolina","9/9/16","Trafalgar Group",335,1247,"likelyvoters",37.57,53
"1607","SC","South Carolina","9/8/16","Starboard Communications",NA,600,"likelyvoters",35,48
"1608","SC","South Carolina","9/5/16","Ipsos",25,314,"likelyvoters",43.47,50.55
"1609","SC","South Carolina","9/3/16","Google Consumer Surveys",73,354,"likelyvoters",30.31,40.17
"1610","SC","South Carolina","8/31/16","First Tuesday Strategies",NA,775,"likelyvoters",38,50
"1611","SC","South Carolina","8/29/16","Ipsos",25,302,"likelyvoters",44.55,48.91
"1612","SC","South Carolina","8/27/16","Google Consumer Surveys",73,425,"likelyvoters",31.75,41.66
"1613","SC","South Carolina","8/22/16","Ipsos",25,299,"likelyvoters",45.14,48.14
"1614","SC","South Carolina","8/20/16","SurveyMonkey",352,894,"registeredvoters",38,45
"1615","SC","South Carolina","8/20/16","Google Consumer Surveys",73,401,"likelyvoters",27.1,39.4
"1616","SC","South Carolina","8/19/16","Feldman Group",153,600,"likelyvoters",39,39
"1617","SC","South Carolina","8/16/16","Gravis Marketing",181,768,"registeredvoters",37,41
"1618","SC","South Carolina","8/15/16","Ipsos",25,302,"likelyvoters",45.82,45.72
"1619","SC","South Carolina","8/13/16","Google Consumer Surveys",73,408,"likelyvoters",30.09,39.17
"1620","SC","South Carolina","8/8/16","Ipsos",25,288,"likelyvoters",41.09,50.04
"1621","SC","South Carolina","11/13/15","Morning Consult",NA,627,"registeredvoters",41,44
"1622","SD","South Dakota","10/17/16","Google Consumer Surveys",73,101,"likelyvoters",28.25,44.01
"1623","SD","South Dakota","10/12/16","CVOTER International",192,311,"likelyvoters",41.8,54.1
"1624","SD","South Dakota","10/12/16","Google Consumer Surveys",73,91,"likelyvoters",28.56,38.29
"1625","SD","South Dakota","10/10/16","Ipsos",25,103,"likelyvoters",32.76,49.64
"1626","SD","South Dakota","10/6/16","Google Consumer Surveys",73,65,"likelyvoters",32.71,36.87
"1627","SD","South Dakota","10/5/16","CVOTER International",192,317,"likelyvoters",41.6,53.7
"1628","SD","South Dakota","10/3/16","Ipsos",25,105,"likelyvoters",34.02,48.01
"1629","SD","South Dakota","9/30/16","Google Consumer Surveys",73,75,"likelyvoters",36.16,37.36
"1630","SD","South Dakota","9/26/16","Ipsos",25,113,"likelyvoters",35.73,45.45
"1631","SD","South Dakota","9/25/16","CVOTER International",192,463,"likelyvoters",40,56.2
"1632","SD","South Dakota","9/23/16","Google Consumer Surveys",73,86,"likelyvoters",29.11,31.07
"1633","SD","South Dakota","9/19/16","Ipsos",25,105,"likelyvoters",31.67,46.8
"1634","SD","South Dakota","9/18/16","CVOTER International",192,459,"likelyvoters",40.6,55
"1635","SD","South Dakota","9/17/16","Google Consumer Surveys",73,75,"likelyvoters",31.03,30.11
"1636","SD","South Dakota","9/12/16","Ipsos",25,112,"likelyvoters",28.31,51.61
"1637","SD","South Dakota","9/10/16","Google Consumer Surveys",73,82,"likelyvoters",22.75,43
"1638","SD","South Dakota","9/3/16","Google Consumer Surveys",73,59,"likelyvoters",35.35,34.63
"1639","SD","South Dakota","8/27/16","Google Consumer Surveys",73,84,"likelyvoters",27.93,38.56
"1640","SD","South Dakota","8/20/16","SurveyMonkey",352,809,"registeredvoters",29,43
"1641","SD","South Dakota","8/20/16","Google Consumer Surveys",73,72,"likelyvoters",33.23,25.56
"1642","SD","South Dakota","8/13/16","Google Consumer Surveys",73,95,"likelyvoters",24.68,34.67
"1643","TN","Tennessee","10/17/16","Google Consumer Surveys",73,401,"likelyvoters",26.92,44.64
"1644","TN","Tennessee","10/15/16","icitizen",NA,508,"registeredvoters",34,44
"1645","TN","Tennessee","10/13/16","Ipsos",25,433,"likelyvoters",34.69,44.35
"1646","TN","Tennessee","10/12/16","CVOTER International",192,328,"likelyvoters",39.2,55.9
"1647","TN","Tennessee","10/12/16","Google Consumer Surveys",73,406,"likelyvoters",31.08,43
"1648","TN","Tennessee","10/6/16","Ipsos",25,541,"likelyvoters",34.58,47.28
"1649","TN","Tennessee","10/6/16","Google Consumer Surveys",73,399,"likelyvoters",33.28,43.35
"1650","TN","Tennessee","10/5/16","CVOTER International",192,331,"likelyvoters",39.3,55.2
"1651","TN","Tennessee","9/30/16","Middle Tennessee State University",143,472,"likelyvoters",38,50
"1652","TN","Tennessee","9/30/16","Google Consumer Surveys",73,522,"likelyvoters",31.62,42.73
"1653","TN","Tennessee","9/29/16","Ipsos",25,557,"likelyvoters",33.86,48.57
"1654","TN","Tennessee","9/25/16","Vanderbilt University",57,1000,"registeredvoters",33,44
"1655","TN","Tennessee","9/25/16","CVOTER International",192,555,"likelyvoters",38.1,57.1
"1656","TN","Tennessee","9/23/16","Google Consumer Surveys",73,449,"likelyvoters",25.38,47.7
"1657","TN","Tennessee","9/22/16","Ipsos",25,495,"likelyvoters",35.1,47.07
"1658","TN","Tennessee","9/18/16","CVOTER International",192,567,"likelyvoters",38.1,56.8
"1659","TN","Tennessee","9/17/16","Google Consumer Surveys",73,493,"likelyvoters",28.63,41.49
"1660","TN","Tennessee","9/15/16","Ipsos",25,447,"likelyvoters",33.39,47.02
"1661","TN","Tennessee","9/10/16","Google Consumer Surveys",73,534,"likelyvoters",23.92,49.08
"1662","TN","Tennessee","9/8/16","Ipsos",25,410,"likelyvoters",26.46,49.74
"1663","TN","Tennessee","9/3/16","Google Consumer Surveys",73,509,"likelyvoters",30.55,43.66
"1664","TN","Tennessee","9/1/16","Ipsos",25,413,"likelyvoters",27.91,48.53
"1665","TN","Tennessee","8/27/16","Google Consumer Surveys",73,498,"likelyvoters",27.05,44.62
"1666","TN","Tennessee","8/25/16","Ipsos",25,401,"likelyvoters",31.48,49.44
"1667","TN","Tennessee","8/20/16","SurveyMonkey",352,1021,"registeredvoters",31,51
"1668","TN","Tennessee","8/20/16","Google Consumer Surveys",73,529,"likelyvoters",25.93,46.25
"1669","TN","Tennessee","8/18/16","Ipsos",25,371,"likelyvoters",32.71,45.65
"1670","TN","Tennessee","8/13/16","Google Consumer Surveys",73,481,"likelyvoters",24.83,41.48
"1671","TN","Tennessee","8/11/16","Ipsos",25,398,"likelyvoters",35.51,42.91
"1672","TN","Tennessee","7/26/16","icitizen",NA,531,"registeredvoters",30,47
"1673","TN","Tennessee","5/3/16","Princeton Survey Research Associates International",43,1001,"registeredvoters",35,44
"1674","TX","Texas","10/17/16","Google Consumer Surveys",73,1163,"likelyvoters",33.31,40.79
"1675","TX","Texas","10/17/16","Ipsos",25,405,"likelyvoters",39.04,52.23
"1676","TX","Texas","10/12/16","CVOTER International",192,460,"likelyvoters",41.4,53.4
"1677","TX","Texas","10/12/16","SurveyMonkey",352,1332,"likelyvoters",42,44
"1678","TX","Texas","10/12/16","Google Consumer Surveys",73,978,"likelyvoters",29.79,41.49
"1679","TX","Texas","10/11/16","University of Houston",109,1000,"likelyvoters",38,41
"1680","TX","Texas","10/11/16","SurveyUSA",12,638,"likelyvoters",43,47
"1681","TX","Texas","10/10/16","Ipsos",25,422,"likelyvoters",31.57,57
"1682","TX","Texas","10/6/16","Google Consumer Surveys",73,958,"likelyvoters",31.75,39.97
"1683","TX","Texas","10/5/16","CVOTER International",192,425,"likelyvoters",41.3,53
"1684","TX","Texas","10/3/16","Ipsos",25,583,"likelyvoters",33.59,50.14
"1685","TX","Texas","9/30/16","Dixie Strategies",203,780,"likelyvoters",37.95,44.87
"1686","TX","Texas","9/30/16","Google Consumer Surveys",73,1000,"likelyvoters",33.42,40.37
"1687","TX","Texas","9/26/16","Ipsos",25,464,"likelyvoters",32.9,48.31
"1688","TX","Texas","9/25/16","CVOTER International",192,817,"likelyvoters",39.2,56.3
"1689","TX","Texas","9/23/16","Google Consumer Surveys",73,1003,"likelyvoters",29.93,42.1
"1690","TX","Texas","9/19/16","Ipsos",25,462,"likelyvoters",32.6,48.1
"1691","TX","Texas","9/18/16","CVOTER International",192,798,"likelyvoters",39.1,56.1
"1692","TX","Texas","9/17/16","Google Consumer Surveys",73,1046,"likelyvoters",28.94,42.35
"1693","TX","Texas","9/12/16","Ipsos",25,462,"likelyvoters",28.51,51.13
"1694","TX","Texas","9/10/16","Google Consumer Surveys",73,1218,"likelyvoters",28.76,39.7
"1695","TX","Texas","9/8/16","Emerson College",119,700,"likelyvoters",36.1,42.4
"1696","TX","Texas","9/6/16","Texas Lyceum",NA,502,"likelyvoters",32,39
"1697","TX","Texas","9/5/16","Ipsos",25,405,"likelyvoters",30.91,48.29
"1698","TX","Texas","9/3/16","Google Consumer Surveys",73,1170,"likelyvoters",30.5,39.55
"1699","TX","Texas","8/29/16","Ipsos",25,402,"likelyvoters",31.95,48.89
"1700","TX","Texas","8/27/16","Google Consumer Surveys",73,1120,"likelyvoters",34.09,37.44
"1701","TX","Texas","8/22/16","Ipsos",25,443,"likelyvoters",32.13,45.36
"1702","TX","Texas","8/20/16","SurveyMonkey",352,5147,"registeredvoters",40,40
"1703","TX","Texas","8/20/16","Google Consumer Surveys",73,1157,"likelyvoters",32.89,38.78
"1704","TX","Texas","8/15/16","Ipsos",25,915,"likelyvoters",32.35,45.87
"1705","TX","Texas","8/13/16","Public Policy Polling",60,944,"likelyvoters",38,44
"1706","TX","Texas","8/13/16","Google Consumer Surveys",73,1071,"likelyvoters",31.11,40.53
"1707","TX","Texas","8/8/16","Dixie Strategies",203,1018,"likelyvoters",35.46,46.27
"1708","TX","Texas","6/15/16","YouGov",81,1200,"registeredvoters",32,39
"1709","TX","Texas","6/13/16","Leland Beatty",NA,998,"registeredvoters",29.7,36.8
"1710","TX","Texas","2/21/16","SurveyUSA",12,1289,"likelyvoters",44,47
"1711","UT","Utah","10/18/16","Emerson College",119,700,"likelyvoters",24,27
"1712","UT","Utah","10/17/16","Google Consumer Surveys",73,281,"likelyvoters",26.62,21.68
"1713","UT","Utah","10/15/16","Rasmussen Reports/Pulse Opinion Research",264,750,"likelyvoters",28,30
"1714","UT","Utah","10/15/16","Dan Jones & Associates",273,818,"likelyvoters",25,30
"1715","UT","Utah","10/13/16","YouGov",81,951,"likelyvoters",20,37
"1716","UT","Utah","10/12/16","CVOTER International",192,318,"likelyvoters",29.4,65.2
"1717","UT","Utah","10/12/16","Google Consumer Surveys",73,261,"likelyvoters",15.11,21.41
"1718","UT","Utah","10/11/16","Monmouth University",1,403,"likelyvoters",28,34
"1719","UT","Utah","10/10/16","Y2 Analytics",249,500,"likelyvoters",26,26
"1720","UT","Utah","10/10/16","Ipsos",25,249,"likelyvoters",29.5,40.87
"1721","UT","Utah","10/6/16","Google Consumer Surveys",73,182,"likelyvoters",30.37,33.91
"1722","UT","Utah","10/5/16","CVOTER International",192,316,"likelyvoters",29.7,64.2
"1723","UT","Utah","10/3/16","Ipsos",25,282,"likelyvoters",35,41.45
"1724","UT","Utah","9/30/16","Google Consumer Surveys",73,231,"likelyvoters",28.64,34.24
"1725","UT","Utah","9/26/16","Ipsos",25,280,"likelyvoters",32.94,47.94
"1726","UT","Utah","9/25/16","CVOTER International",192,495,"likelyvoters",28.2,66.6
"1727","UT","Utah","9/23/16","Google Consumer Surveys",73,153,"likelyvoters",21.91,32.4
"1728","UT","Utah","9/19/16","Ipsos",25,242,"likelyvoters",34.26,49.55
"1729","UT","Utah","9/18/16","CVOTER International",192,490,"likelyvoters",27.8,66.3
"1730","UT","Utah","9/17/16","Google Consumer Surveys",73,189,"likelyvoters",27.93,24.07
"1731","UT","Utah","9/15/16","Dan Jones & Associates",273,820,"likelyvoters",25,34
"1732","UT","Utah","9/12/16","Ipsos",25,208,"likelyvoters",31.24,47.96
"1733","UT","Utah","9/10/16","Google Consumer Surveys",73,228,"likelyvoters",24.76,33.02
"1734","UT","Utah","9/5/16","Dan Jones & Associates",273,605,"likelyvoters",24,39
"1735","UT","Utah","9/5/16","Ipsos",25,198,"likelyvoters",28.65,47.72
"1736","UT","Utah","9/3/16","Google Consumer Surveys",73,247,"likelyvoters",20.3,27.92
"1737","UT","Utah","8/29/16","Ipsos",25,196,"likelyvoters",28.6,46.23
"1738","UT","Utah","8/27/16","Google Consumer Surveys",73,253,"likelyvoters",25.94,27.88
"1739","UT","Utah","8/22/16","Ipsos",25,168,"likelyvoters",34.14,34.92
"1740","UT","Utah","8/20/16","SurveyMonkey",352,722,"registeredvoters",27,34
"1741","UT","Utah","8/20/16","Public Policy Polling",60,1018,"likelyvoters",24,39
"1742","UT","Utah","8/20/16","Google Consumer Surveys",73,270,"likelyvoters",22.29,32.4
"1743","UT","Utah","8/15/16","Ipsos",25,177,"likelyvoters",33.67,38.53
"1744","UT","Utah","8/13/16","Google Consumer Surveys",73,259,"likelyvoters",22.75,27.5
"1745","UT","Utah","8/8/16","Ipsos",25,211,"likelyvoters",32.54,43.61
"1746","UT","Utah","7/26/16","Dan Jones & Associates",273,858,"likelyvoters",25,37
"1747","UT","Utah","6/12/16","Dan Jones & Associates",273,614,"registeredvoters",27,36
"1748","UT","Utah","6/5/16","SurveyUSA",12,1238,"likelyvoters",35,35
"1749","UT","Utah","5/31/16","Gravis Marketing",181,1519,"registeredvoters",26,29
"1750","UT","Utah","5/6/16","Dan Jones & Associates",273,588,"registeredvoters",30,43
"1751","UT","Utah","3/11/16","Dan Jones & Associates",273,500,"likelyvoters",38,36
"1752","VA","Virginia","10/17/16","Christopher Newport University",137,834,"likelyvoters",45,33
"1753","VA","Virginia","10/17/16","Google Consumer Surveys",73,644,"likelyvoters",40.71,31.13
"1754","VA","Virginia","10/13/16","Tarrance Group",86,500,"likelyvoters",47,38
"1755","VA","Virginia","10/13/16","Ipsos",25,685,"likelyvoters",49.04,37.04
"1756","VA","Virginia","10/12/16","Christopher Newport University",137,809,"likelyvoters",44,29
"1757","VA","Virginia","10/12/16","CVOTER International",192,334,"likelyvoters",49.8,45.8
"1758","VA","Virginia","10/12/16","SurveyMonkey",352,1644,"likelyvoters",49,38
"1759","VA","Virginia","10/12/16","Google Consumer Surveys",73,530,"likelyvoters",40.76,28.22
"1760","VA","Virginia","10/11/16","Emerson College",119,600,"likelyvoters",46,43
"1761","VA","Virginia","10/6/16","Ipsos",25,884,"likelyvoters",49.22,38.8
"1762","VA","Virginia","10/6/16","Google Consumer Surveys",73,539,"likelyvoters",34.05,36.57
"1763","VA","Virginia","10/5/16","CVOTER International",192,325,"likelyvoters",48.3,46.8
"1764","VA","Virginia","10/4/16","Roanoke College",279,814,"likelyvoters",45,36
"1765","VA","Virginia","10/3/16","Ipsos",25,479,"likelyvoters",50.49,39.05
"1766","VA","Virginia","9/30/16","Hampton University",113,800,"likelyvoters",46,34
"1767","VA","Virginia","9/30/16","Google Consumer Surveys",73,629,"likelyvoters",40.86,27
"1768","VA","Virginia","9/28/16","Christopher Newport University",137,892,"likelyvoters",42,35
"1769","VA","Virginia","9/27/16","Public Policy Polling",60,811,"likelyvoters",46,40
"1770","VA","Virginia","9/25/16","CVOTER International",192,510,"likelyvoters",45.3,50.4
"1771","VA","Virginia","9/23/16","Google Consumer Surveys",73,546,"likelyvoters",40.36,32.04
"1772","VA","Virginia","9/22/16","Ipsos",25,849,"likelyvoters",48.26,40.35
"1773","VA","Virginia","9/22/16","YouGov",81,1237,"likelyvoters",45,37
"1774","VA","Virginia","9/19/16","Christopher Newport University",137,1003,"likelyvoters",39,33
"1775","VA","Virginia","9/19/16","Ipsos",25,452,"likelyvoters",46.54,40.04
"1776","VA","Virginia","9/18/16","CVOTER International",192,495,"likelyvoters",45.6,49.5
"1777","VA","Virginia","9/17/16","Quinnipiac University",26,659,"likelyvoters",45,39
"1778","VA","Virginia","9/17/16","Google Consumer Surveys",73,616,"likelyvoters",36.26,36.84
"1779","VA","Virginia","9/15/16","Roanoke College",279,841,"likelyvoters",44,37
"1780","VA","Virginia","9/12/16","Ipsos",25,435,"likelyvoters",47.35,37.51
"1781","VA","Virginia","9/10/16","Public Policy Polling",60,878,"likelyvoters",45,39
"1782","VA","Virginia","9/10/16","Google Consumer Surveys",73,560,"likelyvoters",37.17,31.32
"1783","VA","Virginia","9/9/16","University of Mary Washington",NA,685,"likelyvoters",40,37
"1784","VA","Virginia","9/3/16","Google Consumer Surveys",73,560,"likelyvoters",36.11,29.32
"1785","VA","Virginia","9/1/16","Ipsos",25,743,"likelyvoters",50.38,37.08
"1786","VA","Virginia","8/31/16","Emerson College",119,800,"likelyvoters",44,43
"1787","VA","Virginia","8/27/16","Google Consumer Surveys",73,578,"likelyvoters",38.52,29.96
"1788","VA","Virginia","8/26/16","Hampton University",113,801,"likelyvoters",43,41
"1789","VA","Virginia","8/25/16","Ipsos",25,713,"likelyvoters",50.06,36.87
"1790","VA","Virginia","8/20/16","SurveyMonkey",352,2468,"registeredvoters",43,36
"1791","VA","Virginia","8/20/16","Google Consumer Surveys",73,599,"likelyvoters",36.24,28.95
"1792","VA","Virginia","8/18/16","Ipsos",25,654,"likelyvoters",47.58,36.67
"1793","VA","Virginia","8/13/16","Google Consumer Surveys",73,636,"likelyvoters",40.29,25.98
"1794","VA","Virginia","8/12/16","ABC News/Washington Post",6,707,"likelyvoters",46,39
"1795","VA","Virginia","8/12/16","Quinnipiac University",26,808,"likelyvoters",45,34
"1796","VA","Virginia","8/12/16","Roanoke College",279,803,"likelyvoters",48,32
"1797","VA","Virginia","8/11/16","Ipsos",25,643,"likelyvoters",45.18,39.02
"1798","VA","Virginia","8/7/16","Marist College",8,897,"registeredvoters",43,31
"1799","VA","Virginia","8/3/16","YouGov",81,1181,"likelyvoters",49,37
"1800","VA","Virginia","7/26/16","RABA Research",252,655,"registeredvoters",42,46
"1801","VA","Virginia","7/10/16","Fox News/Anderson Robbins Research/Shaw & Company Research",17,601,"registeredvoters",39,34
"1802","VA","Virginia","7/8/16","Marist College",8,876,"registeredvoters",41,34
"1803","VA","Virginia","7/8/16","Hampton University",113,805,"likelyvoters",38.8,39.2
"1804","VA","Virginia","6/16/16","Evolving Strategies",NA,612,"likelyvoters",43,35
"1805","VA","Virginia","5/24/16","Gravis Marketing",181,1728,"registeredvoters",44,38
"1806","VA","Virginia","5/13/16","Roanoke College",279,610,"likelyvoters",38,38
"1807","VA","Virginia","3/28/16","Christopher Newport University",137,1102,"likelyvoters",44,35
"1808","VA","Virginia","2/20/16","Hampton University",113,500,"likelyvoters",48,39
"1809","VA","Virginia","1/22/16","Roanoke College",279,524,"likelyvoters",52,35
"1810","VA","Virginia","11/11/15","Roanoke College",279,555,"registeredvoters",50,36
"1811","VT","Vermont","10/17/16","Google Consumer Surveys",73,91,"likelyvoters",48.17,21.49
"1812","VT","Vermont","10/12/16","CVOTER International",192,304,"likelyvoters",63.1,32.8
"1813","VT","Vermont","10/12/16","Google Consumer Surveys",73,71,"likelyvoters",65.93,10.76
"1814","VT","Vermont","10/6/16","Castleton University",41,579,"likelyvoters",45,17
"1815","VT","Vermont","10/6/16","Google Consumer Surveys",73,47,"likelyvoters",57.02,16.11
"1816","VT","Vermont","10/5/16","CVOTER International",192,316,"likelyvoters",62.2,33.3
"1817","VT","Vermont","9/30/16","Google Consumer Surveys",73,61,"likelyvoters",44.43,27.34
"1818","VT","Vermont","9/26/16","Ipsos",25,102,"likelyvoters",46.34,21.29
"1819","VT","Vermont","9/25/16","CVOTER International",192,464,"likelyvoters",61,35.4
"1820","VT","Vermont","9/23/16","Google Consumer Surveys",73,56,"likelyvoters",48.29,28.19
"1821","VT","Vermont","9/18/16","CVOTER International",192,465,"likelyvoters",60.4,35.7
"1822","VT","Vermont","9/17/16","Google Consumer Surveys",73,61,"likelyvoters",43.99,18.62
"1823","VT","Vermont","9/10/16","Google Consumer Surveys",73,72,"likelyvoters",49.71,18.36
"1824","VT","Vermont","9/3/16","Emerson College",119,600,"likelyvoters",47,26
"1825","VT","Vermont","9/3/16","Google Consumer Surveys",73,66,"likelyvoters",43.01,12.63
"1826","VT","Vermont","8/27/16","Google Consumer Surveys",73,69,"likelyvoters",50.15,18.1
"1827","VT","Vermont","8/20/16","SurveyMonkey",352,550,"registeredvoters",45,24
"1828","VT","Vermont","8/20/16","Google Consumer Surveys",73,87,"likelyvoters",42.83,11.42
"1829","VT","Vermont","8/13/16","Google Consumer Surveys",73,67,"likelyvoters",59.87,9.46
"1830","VT","Vermont","7/17/16","Castleton University",41,637,"likelyvoters",39,17
"1831","VT","Vermont","6/27/16","Fairbank, Maslin, Maullin, Metz & Associates",150,600,"registeredvoters",39,24
"1832","WA","Washington","10/17/16","Google Consumer Surveys",73,594,"likelyvoters",45.72,25.4
"1833","WA","Washington","10/13/16","Ipsos",25,488,"likelyvoters",46.14,42.36
"1834","WA","Washington","10/12/16","CVOTER International",192,320,"likelyvoters",53.6,42.1
"1835","WA","Washington","10/12/16","Google Consumer Surveys",73,571,"likelyvoters",43.16,26.71
"1836","WA","Washington","10/6/16","Ipsos",25,602,"likelyvoters",46.94,37.24
"1837","WA","Washington","10/6/16","Google Consumer Surveys",73,538,"likelyvoters",45.5,27.99
"1838","WA","Washington","10/5/16","CVOTER International",192,326,"likelyvoters",53.4,41.7
"1839","WA","Washington","10/3/16","Ipsos",25,341,"likelyvoters",50.9,33.29
"1840","WA","Washington","10/1/16","Strategies 360",70,500,"likelyvoters",47,31
